# ==================================================
# ALUMNI DATA - CSE 2015
# ==================================================

AL2015EEE019,Kiran Garg,EEE,2015,9000000139,alumni139@alumni.cit.edu
AL2015EEE020,Rohan Kapoor,EEE,2015,9000000140,alumni140@alumni.cit.edu
AL2015EEE021,Neha Soni,EEE,2015,9000000141,alumni141@alumni.cit.edu
AL2015EEE022,Harsh Tripathi,EEE,2015,9000000142,alumni142@alumni.cit.edu
AL2015EEE023,Pallavi Verma,EEE,2015,9000000143,alumni143@alumni.cit.edu
AL2015EEE024,Neha Sahu,EEE,2015,9000000144,alumni144@alumni.cit.edu
AL2015EEE025,Meera Rawat,EEE,2015,9000000145,alumni145@alumni.cit.edu
AL2015EEE026,Sachin Garg,EEE,2015,9000000146,alumni146@alumni.cit.edu
AL2015EEE027,Divya Rawat,EEE,2015,9000000147,alumni147@alumni.cit.edu
AL2015EEE028,Gaurav Sharma,EEE,2015,9000000148,alumni148@alumni.cit.edu
AL2015EEE029,Pallavi Joshi,EEE,2015,9000000149,alumni149@alumni.cit.edu
AL2015EEE030,Sunil Sahu,EEE,2015,9000000150,alumni150@alumni.cit.edu
AL2015EEE031,Shruti Mishra,EEE,2015,9000000151,alumni151@alumni.cit.edu
AL2015EEE032,Vikash Pandey,EEE,2015,9000000152,alumni152@alumni.cit.edu
AL2015EEE033,Divya Gupta,EEE,2015,9000000153,alumni153@alumni.cit.edu
AL2015EEE034,Gaurav Patel,EEE,2015,9000000154,alumni154@alumni.cit.edu
AL2015EEE035,Shivani Tripathi,EEE,2015,9000000155,alumni155@alumni.cit.edu
AL2015EEE036,Anita Bose,EEE,2015,9000000156,alumni156@alumni.cit.edu
AL2015EEE037,Pallavi Verma,EEE,2015,9000000157,alumni157@alumni.cit.edu
AL2015EEE038,Arjun Rawat,EEE,2015,9000000158,alumni158@alumni.cit.edu
AL2015EEE039,Rohan Garg,EEE,2015,9000000159,alumni159@alumni.cit.edu
AL2015EEE040,Gaurav Yadav,EEE,2015,9000000160,alumni160@alumni.cit.edu
AL2015EEE041,Sunil Tripathi,EEE,2015,9000000161,alumni161@alumni.cit.edu
AL2015EEE042,Neha Verma,EEE,2015,9000000162,alumni162@alumni.cit.edu
AL2015EEE043,Kiran Bose,EEE,2015,9000000163,alumni163@alumni.cit.edu
AL2015EEE044,Rahul Verma,EEE,2015,9000000164,alumni164@alumni.cit.edu
AL2015EEE045,Sachin Bose,EEE,2015,9000000165,alumni165@alumni.cit.edu
AL2015EEE046,Harsh Mishra,EEE,2015,9000000166,alumni166@alumni.cit.edu
AL2015EEE047,Gaurav Yadav,EEE,2015,9000000167,alumni167@alumni.cit.edu
AL2015EEE048,Rahul Patel,EEE,2015,9000000168,alumni168@alumni.cit.edu
AL2015EEE049,Sunil Joshi,EEE,2015,9000000169,alumni169@alumni.cit.edu
AL2015EEE050,Rohan Mishra,EEE,2015,9000000170,alumni170@alumni.cit.edu
AL2015EEE051,Aman Sahu,EEE,2015,9000000171,alumni171@alumni.cit.edu
AL2015EEE052,Sneha Pandey,EEE,2015,9000000172,alumni172@alumni.cit.edu
AL2015EEE053,Anita Yadav,EEE,2015,9000000173,alumni173@alumni.cit.edu
AL2015EEE054,Shivani Soni,EEE,2015,9000000174,alumni174@alumni.cit.edu
AL2015EEE055,Sunil Patel,EEE,2015,9000000175,alumni175@alumni.cit.edu
AL2015EEE056,Kiran Pandey,EEE,2015,9000000176,alumni176@alumni.cit.edu
AL2015EEE057,Shruti Sharma,EEE,2015,9000000177,alumni177@alumni.cit.edu
AL2015EEE058,Rahul Gupta,EEE,2015,9000000178,alumni178@alumni.cit.edu
AL2015EEE059,Rahul Verma,EEE,2015,9000000179,alumni179@alumni.cit.edu
AL2015EEE060,Vikash Tripathi,EEE,2015,9000000180,alumni180@alumni.cit.edu
AL2015EEE061,Harsh Sharma,EEE,2015,9000000181,alumni181@alumni.cit.edu
AL2015EEE062,Neha Tripathi,EEE,2015,9000000182,alumni182@alumni.cit.edu
AL2015EEE063,Gaurav Tripathi,EEE,2015,9000000183,alumni183@alumni.cit.edu
AL2015EEE064,Gaurav Soni,EEE,2015,9000000184,alumni184@alumni.cit.edu
AL2015EEE065,Tushar Pandey,EEE,2015,9000000185,alumni185@alumni.cit.edu
AL2015EEE066,Meera Gupta,EEE,2015,9000000186,alumni186@alumni.cit.edu
AL2015EEE067,Vikash Rawat,EEE,2015,9000000187,alumni187@alumni.cit.edu
AL2015EEE068,Sachin Rawat,EEE,2015,9000000188,alumni188@alumni.cit.edu
AL2015EEE069,Meera Sharma,EEE,2015,9000000189,alumni189@alumni.cit.edu
AL2015EEE070,Neha Sahu,EEE,2015,9000000190,alumni190@alumni.cit.edu
AL2015EEE071,Pallavi Verma,EEE,2015,9000000191,alumni191@alumni.cit.edu
AL2015EEE072,Sunil Garg,EEE,2015,9000000192,alumni192@alumni.cit.edu
AL2015EEE073,Vikash Verma,EEE,2015,9000000193,alumni193@alumni.cit.edu
AL2015EEE074,Sachin Tripathi,EEE,2015,9000000194,alumni194@alumni.cit.edu
AL2015EEE075,Kiran Rawat,EEE,2015,9000000195,alumni195@alumni.cit.edu
AL2015EEE076,Sneha Kapoor,EEE,2015,9000000196,alumni196@alumni.cit.edu
AL2015EEE077,Arjun Rawat,EEE,2015,9000000197,alumni197@alumni.cit.edu
AL2015EEE078,Sachin Patel,EEE,2015,9000000198,alumni198@alumni.cit.edu
AL2015EEE079,Priya Joshi,EEE,2015,9000000199,alumni199@alumni.cit.edu
AL2015EEE080,Meera Soni,EEE,2015,9000000200,alumni200@alumni.cit.edu
AL2015EEE081,Kiran Gupta,EEE,2015,9000000201,alumni201@alumni.cit.edu
AL2015EEE082,Divya Rawat,EEE,2015,9000000202,alumni202@alumni.cit.edu
AL2015EEE083,Harsh Sahu,EEE,2015,9000000203,alumni203@alumni.cit.edu
AL2015EEE084,Gaurav Soni,EEE,2015,9000000204,alumni204@alumni.cit.edu
AL2015EEE085,Neha Tripathi,EEE,2015,9000000205,alumni205@alumni.cit.edu
AL2015EEE086,Arjun Kapoor,EEE,2015,9000000206,alumni206@alumni.cit.edu
AL2015EEE087,Meera Verma,EEE,2015,9000000207,alumni207@alumni.cit.edu
AL2015EEE088,Rahul Kapoor,EEE,2015,9000000208,alumni208@alumni.cit.edu
AL2015EEE089,Arjun Tripathi,EEE,2015,9000000209,alumni209@alumni.cit.edu
AL2015EEE090,Rahul Joshi,EEE,2015,9000000210,alumni210@alumni.cit.edu
AL2015EEE091,Shivani Sharma,EEE,2015,9000000211,alumni211@alumni.cit.edu
AL2015EEE092,Sachin Kapoor,EEE,2015,9000000212,alumni212@alumni.cit.edu
AL2015EEE093,Tushar Tripathi,EEE,2015,9000000213,alumni213@alumni.cit.edu
AL2015EEE094,Arjun Gupta,EEE,2015,9000000214,alumni214@alumni.cit.edu
AL2015EEE095,Shruti Joshi,EEE,2015,9000000215,alumni215@alumni.cit.edu
AL2015EEE096,Meera Yadav,EEE,2015,9000000216,alumni216@alumni.cit.edu
AL2015EEE097,Harsh Garg,EEE,2015,9000000217,alumni217@alumni.cit.edu
AL2015EEE098,Shruti Rawat,EEE,2015,9000000218,alumni218@alumni.cit.edu
AL2015EEE099,Neha Rawat,EEE,2015,9000000219,alumni219@alumni.cit.edu
AL2015EEE100,Sneha Pandey,EEE,2015,9000000220,alumni220@alumni.cit.edu
AL2015EEE101,Tushar Kapoor,EEE,2015,9000000221,alumni221@alumni.cit.edu
AL2015EEE102,Rahul Mishra,EEE,2015,9000000222,alumni222@alumni.cit.edu
AL2015EEE103,Tushar Tripathi,EEE,2015,9000000223,alumni223@alumni.cit.edu
AL2015EEE104,Meera Verma,EEE,2015,9000000224,alumni224@alumni.cit.edu
AL2015EEE105,Priya Soni,EEE,2015,9000000225,alumni225@alumni.cit.edu
AL2015EEE106,Vikash Verma,EEE,2015,9000000226,alumni226@alumni.cit.edu
AL2015EEE107,Vikash Joshi,EEE,2015,9000000227,alumni227@alumni.cit.edu
AL2015EEE108,Divya Joshi,EEE,2015,9000000228,alumni228@alumni.cit.edu
AL2015EEE109,Shruti Yadav,EEE,2015,9000000229,alumni229@alumni.cit.edu
AL2015EEE110,Sachin Sahu,EEE,2015,9000000230,alumni230@alumni.cit.edu
AL2015EEE111,Pallavi Verma,EEE,2015,9000000231,alumni231@alumni.cit.edu
AL2015EEE112,Meera Gupta,EEE,2015,9000000232,alumni232@alumni.cit.edu
AL2015EEE113,Divya Sharma,EEE,2015,9000000233,alumni233@alumni.cit.edu
AL2015EEE114,Priya Pandey,EEE,2015,9000000234,alumni234@alumni.cit.edu
AL2015EEE115,Pallavi Patel,EEE,2015,9000000235,alumni235@alumni.cit.edu
AL2015EEE116,Rohan Garg,EEE,2015,9000000236,alumni236@alumni.cit.edu
AL2015EEE117,Pallavi Pandey,EEE,2015,9000000237,alumni237@alumni.cit.edu
AL2015EEE118,Kiran Soni,EEE,2015,9000000238,alumni238@alumni.cit.edu
AL2015EEE119,Harsh Garg,EEE,2015,9000000239,alumni239@alumni.cit.edu
AL2015EEE120,Kiran Rawat,EEE,2015,9000000240,alumni240@alumni.cit.edu


# ==================================================
# ALUMNI DATA - ECE 2015
# ==================================================

AL2015ECE001,Shruti Tripathi,ECE,2015,9000000241,alumni241@alumni.cit.edu
AL2015ECE002,Meera Gupta,ECE,2015,9000000242,alumni242@alumni.cit.edu
AL2015ECE003,Priya Sahu,ECE,2015,9000000243,alumni243@alumni.cit.edu
AL2015ECE004,Gaurav Sharma,ECE,2015,9000000244,alumni244@alumni.cit.edu
AL2015ECE005,Anita Patel,ECE,2015,9000000245,alumni245@alumni.cit.edu
AL2015ECE006,Arjun Verma,ECE,2015,9000000246,alumni246@alumni.cit.edu
AL2015ECE007,Pallavi Pandey,ECE,2015,9000000247,alumni247@alumni.cit.edu
AL2015ECE008,Pallavi Soni,ECE,2015,9000000248,alumni248@alumni.cit.edu
AL2015ECE009,Neha Sahu,ECE,2015,9000000249,alumni249@alumni.cit.edu
AL2015ECE010,Sachin Verma,ECE,2015,9000000250,alumni250@alumni.cit.edu
AL2015ECE011,Sunil Garg,ECE,2015,9000000251,alumni251@alumni.cit.edu
AL2015ECE012,Kiran Sharma,ECE,2015,9000000252,alumni252@alumni.cit.edu
AL2015ECE013,Arjun Mishra,ECE,2015,9000000253,alumni253@alumni.cit.edu
AL2015ECE014,Sachin Mishra,ECE,2015,9000000254,alumni254@alumni.cit.edu
AL2015ECE015,Tushar Yadav,ECE,2015,9000000255,alumni255@alumni.cit.edu
AL2015ECE016,Anita Tripathi,ECE,2015,9000000256,alumni256@alumni.cit.edu
AL2015ECE017,Vikash Joshi,ECE,2015,9000000257,alumni257@alumni.cit.edu
AL2015ECE018,Gaurav Patel,ECE,2015,9000000258,alumni258@alumni.cit.edu
AL2015ECE019,Vikash Patel,ECE,2015,9000000259,alumni259@alumni.cit.edu
AL2015ECE020,Divya Mishra,ECE,2015,9000000260,alumni260@alumni.cit.edu
AL2015ECE021,Sneha Rawat,ECE,2015,9000000261,alumni261@alumni.cit.edu
AL2015ECE022,Pallavi Patel,ECE,2015,9000000262,alumni262@alumni.cit.edu
AL2015ECE023,Sneha Mishra,ECE,2015,9000000263,alumni263@alumni.cit.edu
AL2015ECE024,Tushar Kapoor,ECE,2015,9000000264,alumni264@alumni.cit.edu
AL2015ECE025,Arjun Joshi,ECE,2015,9000000265,alumni265@alumni.cit.edu
AL2015ECE026,Anita Sharma,ECE,2015,9000000266,alumni266@alumni.cit.edu
AL2015ECE027,Sneha Soni,ECE,2015,9000000267,alumni267@alumni.cit.edu
AL2015ECE028,Aman Verma,ECE,2015,9000000268,alumni268@alumni.cit.edu
AL2015ECE029,Harsh Joshi,ECE,2015,9000000269,alumni269@alumni.cit.edu
AL2015ECE030,Arjun Mishra,ECE,2015,9000000270,alumni270@alumni.cit.edu
AL2015ECE031,Sneha Joshi,ECE,2015,9000000271,alumni271@alumni.cit.edu
AL2015ECE032,Sneha Garg,ECE,2015,9000000272,alumni272@alumni.cit.edu
AL2015ECE033,Pallavi Bose,ECE,2015,9000000273,alumni273@alumni.cit.edu
AL2015ECE034,Neha Patel,ECE,2015,9000000274,alumni274@alumni.cit.edu
AL2015ECE035,Divya Sharma,ECE,2015,9000000275,alumni275@alumni.cit.edu
AL2015ECE036,Aman Kapoor,ECE,2015,9000000276,alumni276@alumni.cit.edu
AL2015ECE037,Rohan Sharma,ECE,2015,9000000277,alumni277@alumni.cit.edu
AL2015ECE038,Rahul Patel,ECE,2015,9000000278,alumni278@alumni.cit.edu
AL2015ECE039,Divya Kapoor,ECE,2015,9000000279,alumni279@alumni.cit.edu
AL2015ECE040,Priya Gupta,ECE,2015,9000000280,alumni280@alumni.cit.edu
AL2015ECE041,Priya Yadav,ECE,2015,9000000281,alumni281@alumni.cit.edu
AL2015ECE042,Rahul Yadav,ECE,2015,9000000282,alumni282@alumni.cit.edu
AL2015ECE043,Shivani Rawat,ECE,2015,9000000283,alumni283@alumni.cit.edu
AL2015ECE044,Sneha Bose,ECE,2015,9000000284,alumni284@alumni.cit.edu
AL2015ECE045,Tushar Mishra,ECE,2015,9000000285,alumni285@alumni.cit.edu
AL2015ECE046,Anita Soni,ECE,2015,9000000286,alumni286@alumni.cit.edu
AL2015ECE047,Sunil Sharma,ECE,2015,9000000287,alumni287@alumni.cit.edu
AL2015ECE048,Tushar Mishra,ECE,2015,9000000288,alumni288@alumni.cit.edu
AL2015ECE049,Arjun Joshi,ECE,2015,9000000289,alumni289@alumni.cit.edu
AL2015ECE050,Neha Tripathi,ECE,2015,9000000290,alumni290@alumni.cit.edu
AL2015ECE051,Aman Kapoor,ECE,2015,9000000291,alumni291@alumni.cit.edu
AL2015ECE052,Shivani Patel,ECE,2015,9000000292,alumni292@alumni.cit.edu
AL2015ECE053,Sachin Rawat,ECE,2015,9000000293,alumni293@alumni.cit.edu
AL2015ECE054,Sachin Mishra,ECE,2015,9000000294,alumni294@alumni.cit.edu
AL2015ECE055,Anita Tripathi,ECE,2015,9000000295,alumni295@alumni.cit.edu
AL2015ECE056,Arjun Patel,ECE,2015,9000000296,alumni296@alumni.cit.edu
AL2015ECE057,Pallavi Gupta,ECE,2015,9000000297,alumni297@alumni.cit.edu
AL2015ECE058,Shivani Soni,ECE,2015,9000000298,alumni298@alumni.cit.edu
AL2015ECE059,Meera Tripathi,ECE,2015,9000000299,alumni299@alumni.cit.edu
AL2015ECE060,Pallavi Joshi,ECE,2015,9000000300,alumni300@alumni.cit.edu
AL2015ECE061,Shruti Garg,ECE,2015,9000000301,alumni301@alumni.cit.edu
AL2015ECE062,Sunil Yadav,ECE,2015,9000000302,alumni302@alumni.cit.edu
AL2015ECE063,Neha Sharma,ECE,2015,9000000303,alumni303@alumni.cit.edu
AL2015ECE064,Divya Mishra,ECE,2015,9000000304,alumni304@alumni.cit.edu
AL2015ECE065,Gaurav Gupta,ECE,2015,9000000305,alumni305@alumni.cit.edu
AL2015ECE066,Rohan Gupta,ECE,2015,9000000306,alumni306@alumni.cit.edu
AL2015ECE067,Arjun Yadav,ECE,2015,9000000307,alumni307@alumni.cit.edu
AL2015ECE068,Vikash Verma,ECE,2015,9000000308,alumni308@alumni.cit.edu
AL2015ECE069,Tushar Mishra,ECE,2015,9000000309,alumni309@alumni.cit.edu
AL2015ECE070,Arjun Gupta,ECE,2015,9000000310,alumni310@alumni.cit.edu
